CycID	BH.Q	ADJ.P	PER	LAG	AMP
BraR500.01G019200.v2.1	1	0.974979100166533	0	0	0
BraR500.01G019300.v2.1	1	1	20	18	0.0424264068711929
BraR500.01G019400.v2.1	0.722313411889751	0.461152065851141	20	6	5.17602163828553
BraR500.01G019500.v2.1	7.28221160722182e-06	7.08516634228828e-07	24	6	13.5888245674525
BraR500.01G019600.v2.1	1	1	20	16	1.209152595829
BraR500.01G019700.v2.1	0.00148562767571511	0.000457162403431193	20	10	13.7001938854894
BraR500.01G019800.v2.1	1	1	0	0	0
BraR500.01G019900.v2.1	1.24320533143816e-05	1.39896327688173e-06	20	10	3.37820264711873
BraR500.01G020000.v2.1	0.0341473199947065	0.0159111448084276	20	6	0.585130861431868
BraR500.01G020100.v2.1	0.555517827177557	0.345330237682317	20	6	0.0212132034355964
BraR500.01G020200.v2.1	0.000112787489221183	2.1944277670911e-05	20	8	2.365272183069
BraR500.01G020300.v2.1	0.000318734281673294	7.44472962802759e-05	24	8	0.512652416360247
BraR500.01G020400.v2.1	3.40988330416358e-05	5.04146865818582e-06	24	6	4.03757972057519
BraR500.01G020500.v2.1	0.13999101526716	0.0762362328916305	28	24	0.182079996155536
BraR500.01G020600.v2.1	0.0038437051900512	0.00136400503017759	20	8	7.90191827975967
BraR500.01G020700.v2.1	1	0.974979100166533	24	8	3.27567216384668
BraR500.01G020800.v2.1	1	1	20	18	0.0212132034355964
BraR500.01G020900.v2.1	0.00265092305122489	0.000890494754783512	24	22	0.0353553390593274
BraR500.01G021000.v2.1	1	1	20	0	0.0424264068711929
BraR500.01G021100.v2.1	1	1	28	2	0.00707106781186547
BraR500.01G021200.v2.1	1	1	0	0	0
BraR500.01G021300.v2.1	0.0121739549130771	0.00499064178316841	28	2	0.162634559672906
BraR500.01G021400.v2.1	1	1	0	0	0
BraR500.01G021500.v2.1	1.07474960224029e-08	1.00466727174378e-10	28	16	1.40537472760826
BraR500.01G021600.v2.1	0.000996089723296913	0.000287595395716054	20	8	85.7968012952698
BraR500.01G021700.v2.1	0.000112787489221183	2.1944277670911e-05	28	26	3.51785623640307
BraR500.01G021800.v2.1	0.00787770918194315	0.00307199012716436	24	6	0.678822509939086
BraR500.01G021900.v2.1	0.00551470006878458	0.0020606456132317	28	0	2.84256926036992
BraR500.01G022000.v2.1	5.32643296015553e-07	2.25001791500469e-08	20	6	2.41300189079909
BraR500.01G022100.v2.1	1	1	28	0	0.397747564417433
BraR500.01G022200.v2.1	1	1	0	0	0
BraR500.01G022300.v2.1	0.801282929127515	0.516205083495175	28	6	0.395979797464467
BraR500.01G022400.v2.1	1	1	0	0	0
BraR500.01G022500.v2.1	0.00660148591820924	0.00252010945211444	20	4	2.17788888605457
BraR500.01G022600.v2.1	5.32643296015553e-07	2.25001791500469e-08	20	4	40.7258150624392
BraR500.01G022700.v2.1	1	1	20	10	0.00707106781186548
BraR500.01G022800.v2.1	0.00727664190438011	0.0027960497896394	28	6	8.147637886222
BraR500.01G022900.v2.1	1	1	28	6	0.240416305603426
BraR500.01G023000.v2.1	0.0396972165186298	0.0188291236431812	28	0	0.912167747730646
BraR500.01G023100.v2.1	0.555517827177557	0.345330237682317	28	2	0.0353553390593274
BraR500.01G023200.v2.1	0.000536286605607037	0.000139230468134153	28	2	7.11349421873667
BraR500.01G023300.v2.1	0.00148562767571511	0.000457162403431193	20	8	4.32395796695574
BraR500.01G023400.v2.1	0.421135833847458	0.254526449996182	28	2	0.943987552884041
BraR500.01G023500.v2.1	1.33295876620845e-06	7.68166278194456e-08	24	8	100.727360980024
BraR500.01G023600.v2.1	0.000432634236491763	0.000108407224615985	28	8	2.54558441227157
BraR500.01G023700.v2.1	9.50092127100898e-06	9.9903575781156e-07	24	8	11.3702770414797
BraR500.01G023800.v2.1	0.107378698179109	0.0568593551233155	28	2	0.357088924499206
BraR500.01G023900.v2.1	0.0293410521129345	0.0134084775679937	28	2	0.350017856687341
BraR500.01G024000.v2.1	4.81781852561349e-07	1.85745460450372e-08	24	18	1.71473394437738
BraR500.01G024100.v2.1	0.618233291280124	0.388486860380466	24	18	1.17379725676967
BraR500.01G024200.v2.1	0.000141913222946137	2.89842726130358e-05	28	0	41.7794041664072
BraR500.01G024300.v2.1	1	1	20	8	0.378302127934803
BraR500.01G024400.v2.1	0.131733692470089	0.0710771515725027	28	8	0.0919238815542512
BraR500.01G024500.v2.1	0.000659636742234934	0.000178054090448398	20	10	4.03050865276332
BraR500.01G024600.v2.1	0.00319462994631708	0.00110404848375916	24	10	1.81372889374349
BraR500.01G024700.v2.1	0.205776826348856	0.116278125820937	28	6	0.49674251378355
BraR500.01G024800.v2.1	1	1	0	0	0
BraR500.01G024900.v2.1	0.00166045742887793	0.000515114746196208	28	10	0.788424061023001
BraR500.01G025000.v2.1	2.07128477100213e-05	2.68925303508752e-06	24	10	65.8952809387744
BraR500.01G025100.v2.1	0.00461699615371925	0.00167936367512433	28	26	2.26804500065585
BraR500.01G025200.v2.1	2.07128477100213e-05	2.68925303508752e-06	24	20	0.615182899632296
BraR500.01G025300.v2.1	0.0341473199947065	0.0159111448084276	28	16	1.3876970580786
BraR500.01G025400.v2.1	0.150093868774362	0.0820982860201846	20	8	1.85615530061469
BraR500.01G025500.v2.1	1	1	20	10	1.72887608000111
BraR500.01G025600.v2.1	1	1	20	18	0.0282842712474619
BraR500.01G025700.v2.1	0.0110936528335131	0.00452143218994553	20	6	0.83261823484716
BraR500.01G025800.v2.1	0.555517827177557	0.345330237682317	28	22	0.169705627484771
BraR500.01G025900.v2.1	1	1	20	18	1.48845977439768
BraR500.01G026000.v2.1	0.0532782809658008	0.0261565790588273	20	18	1.75716035124857
BraR500.01G026100.v2.1	0.13999101526716	0.0762362328916305	28	26	3.49664303296748
BraR500.01G026200.v2.1	0.000996089723296913	0.000287595395716054	28	2	2.36703995002197
BraR500.01G026300.v2.1	0.00660148591820924	0.00252010945211444	24	10	2.9380286758301
BraR500.01G026400.v2.1	4.20268324290044e-06	3.48692851865416e-07	24	6	30.3985205232097
BraR500.01G026500.v2.1	1	1	0	0	0
BraR500.01G026600.v2.1	1	1	0	0	0
BraR500.01G026700.v2.1	1	1	20	6	0.014142135623731
BraR500.01G026800.v2.1	1	1	0	0	0
BraR500.01G026900.v2.1	0.13999101526716	0.0762362328916305	28	4	0.141421356237309
BraR500.01G027000.v2.1	0.0251478427101457	0.0112679566070699	28	14	0.383605428793702
BraR500.01G027100.v2.1	1.45107431849187e-07	3.78340288694983e-09	28	18	13.8133309704792
BraR500.01G027200.v2.1	0.000536286605607037	0.000139230468134153	28	16	13.4951329189453
BraR500.01G027300.v2.1	1	1	20	6	3.82191215231329
BraR500.01G027400.v2.1	0.00022437226098662	4.98220813473991e-05	24	20	53.559803140975
BraR500.01G027500.v2.1	0.0575985270542424	0.0284318238949443	28	2	0.678822509939086
BraR500.01G027600.v2.1	1	1	0	0	0
BraR500.01G027700.v2.1	1	1	0	0	0
BraR500.01G027800.v2.1	1	1	24	22	0.0707106781186548
BraR500.01G027900.v2.1	1	1	0	0	0
BraR500.01G028000.v2.1	1	1	0	0	0
BraR500.01G028100.v2.1	0.000659636742234934	0.000178054090448398	28	2	1.88267180490918
BraR500.01G028200.v2.1	1	1	20	18	0.0954594154601839
BraR500.01G028300.v2.1	0.00081237627199476	0.000226753569970393	28	4	4.07116729268155
BraR500.01G028400.v2.1	0.262978899473683	0.152315284364573	28	0	0.0212132034355964
BraR500.01G028500.v2.1	0.0038437051900512	0.00136400503017759	20	8	9.17471048589545
BraR500.01G028600.v2.1	0.0936747365547419	0.0489259449937137	20	8	2.64988266249659
BraR500.01G028700.v2.1	0.100806239501448	0.0528926500585146	20	10	0.311126983722081
BraR500.01G028800.v2.1	0.0430058285861352	0.0205255831793204	20	2	0.29698484809835
BraR500.01G028900.v2.1	0.399174366309351	0.239559078783061	28	20	0.194454364826301
BraR500.01G029000.v2.1	1	0.679281305231854	28	26	0.293449314192417
BraR500.01G029100.v2.1	0.00787770918194315	0.00307199012716436	28	22	1.65109433407059
BraR500.01G029200.v2.1	0.000141913222946137	2.89842726130358e-05	20	10	3.87848069480822
BraR500.01G029300.v2.1	2.04547472381349e-07	6.0101743356537e-09	24	6	83.8275089096652
